s1,s2,money1,money2,ordersComplete1,ordersComplete2,empty_empty,empty_full,full_empty,full_full,whole_order,whole_order_partner
TitForTat,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-91,-91,1,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-97,-97,0,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-97,-97,0,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-97,-97,0,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-91,-91,1,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-91,-91,0,1,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-97,-97,0,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-97,-97,0,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-97,-97,0,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-85,-85,1,1,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-97,-97,0,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-97,-97,0,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-97,-97,0,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-97,-97,0,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-97,-97,0,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-97,-97,0,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-91,-91,1,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-91,-91,0,1,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-97,-97,0,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-97,-97,0,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-97,-97,0,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-91,-91,0,1,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-97,-97,0,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-97,-97,0,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-97,-97,0,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-97,-97,0,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-91,-91,0,1,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-91,-91,0,1,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-97,-97,0,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-97,-97,0,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-97,-97,0,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-97,-97,0,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-97,-97,0,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-91,-91,0,1,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-97,-97,0,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-97,-97,0,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-97,-97,0,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-97,-97,0,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-97,-97,0,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-97,-97,0,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-97,-97,0,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-97,-97,0,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-97,-97,0,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-91,-91,1,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-97,-97,0,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-97,-97,0,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-97,-97,0,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-97,-97,0,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-97,-97,0,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-85,-85,1,1,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-97,-97,0,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-91,-91,1,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-97,-97,0,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-97,-97,0,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-97,-97,0,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-97,-97,0,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-97,-97,0,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-97,-97,0,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-97,-97,0,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-97,-97,0,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-97,-97,0,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-97,-97,0,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-91,-91,0,1,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-97,-97,0,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-97,-97,0,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-97,-97,0,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-97,-97,0,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-97,-97,0,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-91,-91,0,1,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-97,-97,0,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-91,-91,1,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-97,-97,0,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-97,-97,0,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-91,-91,0,1,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-97,-97,0,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-97,-97,0,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-97,-97,0,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-97,-97,0,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-97,-97,0,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-97,-97,0,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-97,-97,0,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-97,-97,0,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-97,-97,0,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-97,-97,0,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-91,-91,1,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-97,-97,0,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-97,-97,0,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-97,-97,0,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-97,-97,0,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-91,-91,1,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-97,-97,0,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-97,-97,0,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-91,-91,0,1,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-97,-97,0,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-97,-97,0,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-91,-91,0,1,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-97,-97,0,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-97,-97,0,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-97,-97,0,0,-1,1,1,-2,6,6
TitForTat,GrimTriggerOp,-97,-97,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,-197,-197,0,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,100,100,0,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,100,100,0,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,100,100,0,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,100,100,0,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,100,100,0,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,100,100,0,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,100,100,0,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,100,100,0,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,100,100,0,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,100,100,0,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,100,100,0,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,106,106,1,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,100,100,0,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,100,100,0,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,100,100,0,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,100,100,0,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,100,100,0,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,100,100,0,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,100,100,0,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,112,112,1,1,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,100,100,0,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,100,100,0,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,100,100,0,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,100,100,0,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,106,106,0,1,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,100,100,0,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,100,100,0,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,100,100,0,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,100,100,0,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,100,100,0,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,100,100,0,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,100,100,0,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,100,100,0,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,100,100,0,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,100,100,0,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,112,112,0,2,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,106,106,0,1,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,106,106,0,1,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,100,100,0,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,106,106,0,1,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,106,106,1,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,100,100,0,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,100,100,0,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,100,100,0,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,100,100,0,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,100,100,0,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,118,118,2,1,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,100,100,0,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,100,100,0,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,100,100,0,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,100,100,0,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,106,106,1,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,106,106,0,1,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,100,100,0,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,100,100,0,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,100,100,0,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,100,100,0,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,100,100,0,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,100,100,0,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,100,100,0,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,100,100,0,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,100,100,0,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,106,106,1,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,100,100,0,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,100,100,0,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,106,106,1,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,100,100,0,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,106,106,0,1,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,100,100,0,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,100,100,0,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,100,100,0,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,100,100,0,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,100,100,0,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,100,100,0,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,100,100,0,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,100,100,0,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,106,106,1,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,100,100,0,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,100,100,0,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,100,100,0,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,100,100,0,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,100,100,0,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,106,106,0,1,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,100,100,0,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,100,100,0,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,100,100,0,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,100,100,0,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,100,100,0,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,100,100,0,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,106,106,0,1,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,100,100,0,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,100,100,0,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,100,100,0,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,100,100,0,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,106,106,1,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,100,100,0,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,106,106,1,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,100,100,0,0,-1,1,1,-2,6,6
TitForTat,AdaptiveTitForTat,100,100,0,0,-1,1,1,-2,6,6
TitForTat,TurnsAtTalk,-25,-25,0,0,-1,1,1,-2,6,6
TitForTat,TurnsAtTalk,-19,-19,1,0,-1,1,1,-2,6,6
TitForTat,TurnsAtTalk,-25,-25,0,0,-1,1,1,-2,6,6
TitForTat,TurnsAtTalk,-25,-25,0,0,-1,1,1,-2,6,6
TitForTat,TurnsAtTalk,-25,-25,0,0,-1,1,1,-2,6,6
TitForTat,TurnsAtTalk,-25,-25,0,0,-1,1,1,-2,6,6
TitForTat,TurnsAtTalk,-25,-25,0,0,-1,1,1,-2,6,6
TitForTat,TurnsAtTalk,-16,-16,0,1,-1,1,1,-2,6,6
TitForTat,TurnsAtTalk,-25,-25,0,0,-1,1,1,-2,6,6
TitForTat,TurnsAtTalk,-25,-25,0,0,-1,1,1,-2,6,6
TitForTat,TurnsAtTalk,-25,-25,0,0,-1,1,1,-2,6,6
TitForTat,TurnsAtTalk,-25,-25,0,0,-1,1,1,-2,6,6
TitForTat,TurnsAtTalk,-19,-19,1,0,-1,1,1,-2,6,6
TitForTat,TurnsAtTalk,-25,-25,0,0,-1,1,1,-2,6,6
TitForTat,TurnsAtTalk,-19,-19,1,0,-1,1,1,-2,6,6
TitForTat,TurnsAtTalk,-25,-25,0,0,-1,1,1,-2,6,6
TitForTat,TurnsAtTalk,-25,-25,0,0,-1,1,1,-2,6,6
TitForTat,TurnsAtTalk,-25,-25,0,0,-1,1,1,-2,6,6
TitForTat,TurnsAtTalk,-25,-25,0,0,-1,1,1,-2,6,6
TitForTat,TurnsAtTalk,-25,-25,0,0,-1,1,1,-2,6,6
TitForTat,TurnsAtTalk,-18,-18,0,1,-1,1,1,-2,6,6
TitForTat,TurnsAtTalk,-25,-25,0,0,-1,1,1,-2,6,6
TitForTat,TurnsAtTalk,-25,-25,0,0,-1,1,1,-2,6,6
TitForTat,TurnsAtTalk,-25,-25,0,0,-1,1,1,-2,6,6
TitForTat,TurnsAtTalk,-25,-25,0,0,-1,1,1,-2,6,6
TitForTat,TurnsAtTalk,-25,-25,0,0,-1,1,1,-2,6,6
TitForTat,TurnsAtTalk,-25,-25,0,0,-1,1,1,-2,6,6
TitForTat,TurnsAtTalk,-25,-25,0,0,-1,1,1,-2,6,6
TitForTat,TurnsAtTalk,-18,-18,0,1,-1,1,1,-2,6,6
TitForTat,TurnsAtTalk,-25,-25,0,0,-1,1,1,-2,6,6
TitForTat,TurnsAtTalk,-25,-25,0,0,-1,1,1,-2,6,6
TitForTat,TurnsAtTalk,-25,-25,0,0,-1,1,1,-2,6,6
TitForTat,TurnsAtTalk,-25,-25,0,0,-1,1,1,-2,6,6
TitForTat,TurnsAtTalk,-19,-19,1,0,-1,1,1,-2,6,6
TitForTat,TurnsAtTalk,-25,-25,0,0,-1,1,1,-2,6,6
TitForTat,TurnsAtTalk,-25,-25,0,0,-1,1,1,-2,6,6
TitForTat,TurnsAtTalk,-25,-25,0,0,-1,1,1,-2,6,6
TitForTat,TurnsAtTalk,-25,-25,0,0,-1,1,1,-2,6,6
TitForTat,TurnsAtTalk,-25,-25,0,0,-1,1,1,-2,6,6
TitForTat,TurnsAtTalk,-25,-25,0,0,-1,1,1,-2,6,6
